37.8737423349,-122.266398861,75.87,Apartment Complex,Field 1,,name,Apartment Complex,bearing,-8.971408
37.8740383577,-122.26573417,87.813,Barker Hall,Field 1,,Field 2,,Field 3,,Field 4,,name,Barker Hall,bearing,-0.019763
37.873742721,-122.265270999,87.392,Koshland Hall,Field 1,,Field 2,,Field 3,,Field 4,,name,Koshland Hall,bearing,-164.482363
37.8731093455,-122.265548198,86.544,Li Ka Shing Center for Biomedical and Health Sciences,Field 1,,Field 2,,Field 3,,Field 4,,name,Li Ka Shing Center for Biomedical and Health Sciences,bearing,-55.661041
37.873480709,-122.26504758,85.649,Genetics and Plant Biology Building,Field 1,,Field 2,,Field 3,,Field 4,,name,Genetics and Plant Biology Building,bearing,-93.791077
37.8720163715,-122.266231246,81.607,University Hall,Field 1,,Field 2,,Field 3,,Field 4,,name,University Hall,bearing,89.999922
37.870656285,-122.271604533,52.004,Circular Gate,Field 1,,Field 2,,Field 3,,Field 4,,name,Circular Gate,bearing,-11.051587
37.8708340186,-122.271591463,53.097,For Lease,Field 1,,Field 2,,Field 3,,Field 4,,name,For Lease,bearing,172.83297
37.8694569822,-122.270685843,56.898,Civic Center,Field 1,,Field 2,,Field 3,,Field 4,,name,Civic Center,bearing,83.010897
37.8699813236,-122.271281872,53.485,International Computer Science Center,Field 1,,Field 2,,Field 3,,Field 4,,name,International Computer Science Center,bearing,173.693433
37.8699513226,-122.2726682,51.4,Berkeley Teen Center,Field 2,,Field 3,,Field 4,,Rating,***,name,Berkeley Teen Center,bearing,-98.476493
37.8708203179,-122.270392635,54.253,Heron,Field 1,,Field 2,,Field 3,,Field 4,,name,Heron,bearing,-7.127994
37.8708151943,-122.270427794,54.107,Marble Texture,Field 1,,Field 2,,Field 3,,Field 4,,name,Marble Texture,bearing,-7.127995
37.8708348301,-122.270274752,54.323,Mountain Lion,Field 1,,Field 2,,Field 3,,Field 4,,name,Mountain Lion,bearing,-7.895281
37.8708354066,-122.270297914,55.27,Alarm,Field 1,,Field 2,,Field 3,,Field 4,,name,Alarm,bearing,-5.853453
37.8709842109,-122.270384483,57.185,Triple Archway,Field 1,,Field 2,,Field 3,,Field 4,,name,Triple Archway,bearing,175.659374
37.8710615272,-122.269661171,61.435,Berkeley Rep,Field 1,,Field 2,,Field 3,,Field 4,,name,Berkeley Rep,bearing,174.081972
37.8710569077,-122.269690072,61.436,Preacher,Field 1,,Field 2,,Field 3,,Field 4,,name,Preacher,bearing,172.872009
37.8710797915,-122.269607085,63.979,Covered Hand,Field 1,,Field 2,,Field 3,,Field 4,,name,Covered Hand,bearing,171.959587
37.8710828422,-122.269604672,56.23,The Roda Theatre,Field 1,,Field 2,,Field 3,,Field 4,,name,The Roda Theatre,bearing,173.167455
37.8711005057,-122.269386272,61.156,Berkeley Rep,Field 1,,Field 2,,Field 3,,Field 4,,name,Berkeley Rep,bearing,172.304706
37.8711068404,-122.269345056,61.507,Preacher,Field 1,,Field 2,,Field 3,,Field 4,,name,Preacher,bearing,-171.449008
37.871112359,-122.269301142,62.175,Berkeley Rep,Field 1,,Field 2,,Field 3,,Field 4,,name,Berkeley Rep,bearing,174.184057
37.8700161376,-122.268158482,58.652,Elevators to BART,Field 1,,Field 2,,Field 3,,Field 4,,name,Elevators to BART,bearing,179.304193
37.8708991772,-122.268351495,57.192,BART,Field 1,,Field 2,,Field 3,,Field 4,,name,BART,bearing,91.303588
37.8705454583,-122.267890141,62.129,Vertical Metal Divider,Field 1,,Field 2,,Field 3,,Field 4,,name,Vertical Metal Divider,bearing,95.565572
37.8705919009,-122.267336294,59.978,ATM1,Field 1,,Field 2,,Field 3,,Field 4,,name,ATM1,bearing,168.651771
37.8705952988,-122.267322938,59.87,ATM2,Field 1,,Field 2,,Field 3,,Field 4,,name,ATM2,bearing,172.273385
37.8705952988,-122.267322938,59.87,ATM3,Field 1,,Field 2,,Field 3,,Field 4,,name,ATM3,bearing,172.273385
37.8707292218,-122.26618853,70.54,2nd window from the right,Field 1,,Field 2,,Field 3,,Field 4,,name,2nd window from the right,bearing,-98.702655
37.8702786393,-122.26601334,62.387,NEON sign,Field 1,,Field 2,,Field 3,,Field 4,,name,NEON sign,bearing,88.597681
37.8701385058,-122.265999843,60.818,Red pole,Field 1,,Field 2,,Field 3,,Field 4,,name,Red pole
37.8698042331,-122.265955836,67.886,Real Brick Walls?,Field 1,,Field 2,,Field 3,,Field 4,,name,Real Brick Walls?,bearing,85.958312
37.869770114,-122.265796596,61.648,Control Valve,Field 1,,Field 2,,Field 3,,Field 4,,name,Control Valve
37.8690557455,-122.266281647,70.56,Geometric Apartment Complex,Field 1,,Field 2,,Field 3,,Field 4,,name,Geometric Apartment Complex,bearing,117.492335
