2011-04-04_14-56-08_926	38.5301669272	5.26316454076	-35.0909928506	318.940605252	8.31344970821	15.4063941652	6.85828497876	25	3	0
2011-04-04_14-57-13_794	1.1134385085	-13.244327862	-4.76153969804	354.820034999	-44.2322228282	-7.24638936428	8.00769114416	54	16	0
2011-04-04_14-58-32_697	-0.938266509471	21.2443670421	8.77979465744	354.325822976	95.5538222198	53.2759670656	25.7139296119	52	43	5
2011-04-04_14-59-02_019	-3.7215466593	1.68702700674	-10.8224026408	369.071355717	30.7314403654	5.89926146412	3.82801500039	54	4	0
2011-04-04_15-03-46_747	0.469981743889	2.36649040817	-2.69070265092	219.261324096	11.9969686265	-45.9663514816	6.3360540269	12	1	0
2011-04-04_15-00-44_995	0.351539205801	-0.0649221836901	-0.399829110301	342.506779433	-8.74462653351	3.12766910368	0.494698541294	39	0	0
2011-04-04_15-02-39_082	-2.76581258038	4.25359153477	2.45635826127	245.380034088	39.4300028186	-79.3827883279	2.65459489072	14	0	0
2011-04-04_15-02-57_966	-4.5300818281	-6.47865675808	-0.167720344229	94.2716834842	-34.1200186594	-0.028492640329	3.40711442829	42	3	0
2011-04-04_14-59-18_984	-59.9795757957	22.4386032681	20.4537706529	-261.447352022	20.6617465979	-156.410046963	55.3988638901	254	252	139
2011-04-04_15-04-17_725	0.867820711873	-0.885741964509	0.85176455124	269.887934097	-20.1555288079	11.7323080458	5.66094247144	90	13	0
2011-04-04_15-05-15_984	5.43980268146	-0.278661109491	9.36886769979	35.0246398121	13.0375036118	-1.03667343804	0.379462944995	19	0	0
2011-04-04_15-06-37_147	-1.19172446829	3.91477822071	2.11774582592	319.218113223	-11.7220118658	147.506979079	41.9845310264	25	25	9
2011-04-04_15-06-48_388	1.56754481166	-2.73618634323	-2.99669337269	336.534207538	-16.3557929255	4.09126168418	1.2951635621e-13	11	0	0
2011-04-04_15-06-58_888	0.899514627596	0.0499804023606	0.197745972021	54.5066522872	13.9841250386	188.93857622	3.47365020693	36	0	0
2011-04-04_15-09-15_376	7.73694993223	-7.44857190958	-7.21976350049	313.143822029	-14.8011313903	-0.980326076884	13.9107250697	34	20	0
2011-04-04_15-09-38_802	2.14777633922	-1.10333033167	-3.45182345083	336.78180005	-3.11693652256	1.16309173644	5.74491324427	136	16	1
2011-04-04_15-09-59_560	-8.74898548061	-0.773740769427	-12.6167552445	23.6416115811	16.8076481378	-21.2705764182	12.4614464048	56	25	0
2011-04-04_15-10-56_749	2.27693260029	0.0613562730586	-3.8230640858	316.856690199	14.4441588866	-1.76244321363	11.502654991	40	12	0
2011-04-04_15-12-44_816	0.108662537735	-2.56264802828	-2.45786507287	6.52144490221	-23.7918221659	4.55442344207	13.0257781211	70	50	0
2011-04-04_15-14-40_829	9.08548122906	-2.41932313025	-4.51619981482	307.536257477	-7.46826471215	5.29674018343	8.63825034277	34	13	0
2011-04-04_15-15-55_363	9.72319510318	4.08136417595	-7.81731385601	311.303113615	33.0824763418	-2.07042111657	9.32985521479	36	11	0
2011-04-04_15-16-08_110	1.15811456001	0.0125723638505	-3.4572297884	343.639495746	3.39127172573	-0.0142681705599	18.6011168886	53	35	0
2011-04-04_15-16-24_729	-3.09075080216	5.23154047517	-6.20860637476	20.5815236481	7.22107806511	4.67689705857	58.2431229265	21	19	16
2011-04-04_15-14-52_996	-0.854140083787	2.71148049743	5.96647136861	326.821222911	5.98751938081	27.850783283	4.01054205757e-13	9	0	0
2011-04-04_15-17-59_975	39.4712050797	7.07365772227	-0.803922393802	282.754145432	-9.03388791306	134.947881211	97.0370692174	53	53	39
2011-04-04_15-18-13_134	1.77333684169	3.47098390074	3.72935143538	-12.8219899821	-13.0884983986	104.319011085	20.7498022477	13	8	0
2011-04-04_15-19-27_080	7.04923586584	13.4013881695	6.17054626951	281.508494013	57.371242768	-76.7995497284	26.9979423569	12	9	2
2011-04-04_15-19-11_784	-0.0956642372213	2.99150521423	3.79000931929	300.662199643	2.54423311389	22.0964476152	1.31753796427e-13	3	0	0
2011-04-04_15-15-08_854	-0.705583564776	-4.61981142025	-4.51713355996	9.92963804732	-34.0693074258	7.78030328942	2.40407228407	11	0	0
2011-04-04_15-19-41_314	-2.34461189336	-3.83503381186	-10.6699591543	9.58115338114	-7.39409966306	-8.93486021943	16.526934197	16	15	0
2011-04-04_15-22-22_387	2.2291124016	-0.651171669767	1.05637044591	253.660755273	0.300087751845	2.52115456225	5.47001619314e-14	7	0	0
2011-04-04_15-21-49_787	2.7734525403	-0.553544973032	-1.10353447336	310.299486692	4.46874034118	0.752988584932	2.45428037245e-13	12	0	0
2011-04-04_15-23-41_373	-5.68484427744	-3.75066002413	-47.1914817774	366.094872058	-16.7763365102	62.7692510145	18.4745404423	13	3	3
2011-04-04_15-25-15_579	12.3558687678	-0.847759736875	5.03927904087	253.874074659	-17.4781826901	18.9429527244	16.7887533905	61	32	4
2011-04-04_15-26-29_139	8.35836280106	-1.47060613517	4.77219349849	252.465780639	2.63481690113	6.6051482461	13.8019509169	62	33	0
2011-04-04_15-25-39_871	5.23049222421	10.0593654723	-5.24927442136	300.407216845	28.8761940249	21.8595548119	0.358805208716	11	0	0
2011-04-04_15-24-03_673	-4.73907944422	2.30409561945	1.66972383956	250.072321462	4.02926119294	-107.392914909	1.34843659908e-12	22	0	0
2011-04-04_15-25-29_945	16.9266606815	0.688424318661	6.23310637636	262.401518612	25.9190502296	15.5346484789	3.4673596809	34	0	0
2011-04-04_15-26-15_957	-6.42117570937	1.9704966772	-1.94770285117	214.35035487	6.35751286127	49.8164189769	7.1054273576e-14	16	0	0
2011-04-04_15-27-17_998	11.1307809606	4.79012641808	9.43838445263	229.496893777	21.874533947	-0.401944131417	1.47041983326	24	0	0
2011-04-04_15-28-22_731	2.85483453531	1.61001338264	0.476640304593	259.711804182	7.42903228759	7.5930518784	11.8003026987	20	6	0
2011-04-04_15-29-47_397	-4.33655725548	-8.55876401969	-16.3358868267	20.7978567102	-18.7117193734	1.26620028792	0.137257423396	15	0	0
2011-04-04_15-30-57_504	-0.611309280559	4.45260057282	1.78007348426	297.276630212	15.6760437195	-57.5984906969	8.65465202615e-14	8	0	0
2011-04-04_15-31-05_075	1.55004431855	0.223089938077	-4.89466553079	346.875929237	13.9272757793	2.56818048544	1.28258740431	38	0	0
2011-04-04_15-32-28_500	-2.64101557322	-6.62809750128	-14.5070535798	375.102888397	-12.7959182792	2.10573030517	0.0592166516485	22	0	0
2011-04-04_15-32-38_262	7.47517334321	-6.81136546255	-13.156727327	343.654359347	-4.11936984705	5.90416537609	7.54613053947	173	29	0
2011-04-04_15-31-17_618	0.120758413955	-0.471626609566	-5.48749779573	4.78253535776	-2.0943869262	0.682607877484	1.7832581946	33	0	0
2011-04-04_15-33-46_071	13.9620221057	-12.1487509465	-25.5240624608	337.40817038	-13.5221233896	0.664747737032	2.07518856162	90	0	0
2011-04-04_15-35-25_423	2.3824344327	-2.56466204573	-6.21980308614	347.446996225	-15.9974950275	29.1408512186	70.2562209171	20	20	9
2011-04-04_15-34-01_368	-0.121229556244	3.52120938781	5.72886547286	-11.437540274	-7.19592038416	165.593380469	56.6742659852	10	6	6
2011-04-04_15-36-35_437	5.93501856743	-1.08419938813	-4.01107620064	136.779451762	9.5007306532	-2.5044872368	3.89481207953	30	2	0
2011-04-04_15-36-56_430	-8.17691831206	-2.14345764504	5.6196160453	121.471377502	-20.8058135946	4.11639880193	0.629987485181	14	0	0
2011-04-04_15-37-57_238	7.23246543965	-4.14975802133	-5.30654998763	307.734731287	-1.2439739895	-2.84177031425	6.81814424341	35	7	0
2011-04-04_15-39-13_411	0.438742004155	-0.0725183679725	-4.92167437609	7.4311719994	-12.7879543746	18.1165976461	1.10392504336	25	0	0
2011-04-04_15-38-53_222	6.43891776703	0.0194873547821	-13.0780871076	341.495360196	12.3832677352	5.68343250976	6.35528743231e-14	18	0	0
2011-04-04_15-41-14_908	-1.65233880893	7.06136822155	-2.65013958731	22.7002725429	36.9087987675	25.4179873491	2.58369912048	58	2	0
2011-04-04_15-40-49_041	11.5768499966	4.36120573625	-8.83826353978	312.108712797	10.8142054384	-3.18741869008	0.400777148299	22	0	0
2011-04-04_15-41-59_491	1.31552160733	2.72742629496	1.88441199085	365.814807525	8.18957350525	50.0568832629	15.769527689	32	25	1
2011-04-04_15-42-43_581	3.70101323716	0.591643016295	-3.96301633717	316.388609184	13.8154293618	-4.77147134436	12.0284042587	44	25	0
2011-04-04_15-42-12_652	1.37986560585	-0.18989420094	-2.88005494263	-3.81063263396	-25.7070374123	19.5096479886	13.5394589584	45	12	2
2011-04-04_15-42-54_643	2.00736705985	-0.0535221743948	-5.72532713887	345.149409925	-11.548859319	2.59591911953	11.9495204627	30	16	0
2011-04-04_15-43-17_527	1.20101817842	-1.54125307102	-2.88938566834	2.07565512308	-23.7555341699	12.7353033897	7.73431845376	20	2	0
2011-04-04_15-45-22_702	8.16199064357	-4.1871858728	-5.90260609132	315.009107697	-13.6233704254	1.41431921936	6.48748427116	39	4	0
