2011-04-04_15-17-59_975	45.1077645212	22.9864084018	-17.2206779241	296.865071804	9.5620647843	119.58511051	171.732134292	72	171.732134292	72	0
2011-04-04_15-19-27_080	-18.8641776801	15.090636155	27.5601312092	314.366372067	148.849124278	-24.454192305	82.844686675	7	82.844686675	7	0
2011-04-04_15-21-18_677	-6.48219577742	-3.03613863078	-45.3168419437	351.697291166	19.6774706348	-16.2666778802	1.20911973147	6	4.74429251305	7	1
2011-04-04_15-22-22_387	2.42837951647	-0.23974337755	1.31565268074	253.351809905	3.17667602886	4.19889779485	2.32611413532	7	8.86035127062	9	1
2011-04-04_15-21-49_787	0.463789426465	0.172312825207	-0.72605832437	311.742753931	5.77923706089	-0.72579988436	2.02495367844	7	3.0279314452	8	1
2011-04-04_15-25-15_579	16.9904831056	-2.13540874419	1.91875475736	266.566565288	-19.6017651668	1.83982433782	1.20370091188	18	4.88632723785	23	1
2011-04-04_15-24-03_673	-11.154285434	-9.71698931613	-1.30478344087	419.227356246	-60.6203028693	-110.774978828	1.04212934578e-13	3	49.4581573285	5	2
2011-04-04_15-25-29_945	19.8219675946	-2.17815910016	2.20600783043	264.391103661	21.5543133613	0.590376131923	0.958336329671	17	9.51426331302	21	1
2011-04-04_15-25-39_871	-0.559461986404	-1.2060197869	-13.3931648624	335.208251427	1.7853048958	-34.7308352326	2.70260552885	5	4.68359200508	6	1
2011-04-04_15-26-29_139	11.4519030659	-3.04948032483	3.51820200306	258.2590057	-0.719401841545	3.63297926467	5.07500700994	23	23.5772729145	39	2
2011-04-04_15-27-17_998	12.7413008678	5.68566910642	12.7573278871	227.342909453	21.6931284647	-2.37361811139	0.991030671311	12	2.51726696449	14	1
2011-04-04_15-23-41_373	-25.4207683209	-38.5456370851	-13.1337285081	96.8554050487	-60.8688368552	-6.52600568853	25.8325873653	4	25.8325873653	4	0
2011-04-04_15-28-22_731	2.76882239378	-12.2746995752	2.33593272649	252.26777735	-40.3806734822	8.17691655758	3.17481941755	10	30.9358099688	17	2
2011-04-04_15-29-47_397	-3.72109939984	-18.4885665415	-9.96558433939	25.1107123697	-42.4335194055	-6.51683328784	0.553798060327	7	0.553798060327	7	1
2011-04-04_15-31-05_075	1.86558511231	0.824818167926	-4.78553764066	346.224648332	15.265262039	3.26672973304	0.634165410527	10	3.65013553184	14	1
2011-04-04_15-30-57_504	-0.611309280558	4.45260057282	1.78007348426	297.276630212	15.6760437195	-57.5984906969	1.35641968441e-12	3	115.811191529	6	3
2011-04-04_15-32-28_500	-4.18139129404	-5.76924381108	-14.1072410967	378.914630833	-10.8961974867	1.3021182742	0.235921502109	6	0.235921502109	6	1
2011-04-04_15-31-17_618	1.23395131102	-1.72183072785	-7.32559096833	4.17887063783	-6.35035682476	15.0260704527	1.85012707798	12	2.79386933705	14	1
2011-04-04_15-33-46_071	8.14444516556	-3.97473096107	-15.7259346429	338.251630638	-6.51902565852	1.86958662309	1.569477093	24	7.84481672353	30	1
2011-04-04_15-32-38_262	8.70269860654	-10.3344021468	-17.4665440403	344.684755788	-6.73223274285	2.40349607611	4.20736330988	43	13.565233481	59	2
2011-04-04_15-35-25_423	0.992425088499	-0.361032590085	-1.85705951671	343.390184407	-5.52128073327	3.30831311629	3.20718556453	9	8.99056143391	13	1
2011-04-04_15-36-35_437	1.67031428775	-0.900987341416	-1.11107931841	136.744466157	7.58453884029	-2.35503682417	1.67023379269	14	4.68160534785	20	1
2011-04-04_15-36-56_430	-4.08248962891	-4.41512878011	4.72984605084	128.13870064	-33.9388310867	-7.18912911906	1.27096082641	5	1.27096082641	5	1
2011-04-04_15-34-01_368	42.5938441978	-25.644364954	-14.227653893	-44.9867882197	-33.5556410312	60.8067581047	128.338944858	33	128.338944858	33	0
2011-04-04_15-37-57_238	10.0621334656	2.13155580672	-6.5998246511	306.794528515	7.07227735599	1.24966632644	1.84616856449	19	17.1546032091	24	1
2011-04-04_15-39-13_411	-0.556745638508	0.271318165028	-4.97232787716	11.3209879217	-9.55668884227	7.56567412239	1.29768653579	10	5.28985709448	12	1
2011-04-04_15-41-06_190	3.57566187917	-2.09123036807	-6.84988824705	342.359990017	6.11929641884	2.5113285809	3.1198429984	10	22.8710431019	15	2
2011-04-04_15-41-14_908	0.703683299912	-1.04363774892	-2.07958491742	3.0476580165	-13.1745154152	11.0599453034	0.456582196246	12	0.456582196246	12	1
2011-04-04_15-40-49_041	11.3547562117	5.10348153384	-9.77047635741	313.670608937	11.8391577401	-2.14722402172	1.1834162265	10	27.8370015069	11	1
2011-04-04_15-41-59_491	-0.584717572332	1.48202104256	-2.38031111799	376.806276879	4.78050117844	0.588863215978	3.4341783366	15	66.1196312947	21	2
2011-04-04_15-42-43_581	3.53892878198	-1.72482217786	-5.28344048639	321.376491354	5.82418413619	-4.0467230901	7.40612374444	21	23.5338597999	39	2
2011-04-04_15-42-12_652	1.73095026831	0.548339733799	-1.50856151577	-8.75316295935	-23.7227677464	25.206061553	4.05138852104	18	15.7917431215	25	1
2011-04-04_15-42-54_643	-1.51492656016	-1.25007830896	-8.6135443092	360.919299215	-13.9966642977	-9.95130634952	6.37619687039	12	22.3839971201	20	2
2011-04-04_15-43-17_527	-0.783694983287	-3.11004083476	-7.45861581978	10.1409684297	-23.0657171575	3.99693056716	2.11924185246	8	23.5260905038	12	1
2011-04-04_15-44-07_263	13.9329625826	-0.720455995072	-9.87454207096	309.902818583	5.51763511788	3.2217033176	1.4163046472	10	17.0802516794	13	1
2011-04-04_15-45-22_702	5.48612903226	-1.3041569826	-3.75248007751	314.487139215	-8.39615007002	4.94640144855	2.60673241178	21	5.16856991579	26	1
2011-04-04_15-44-57_398	23.0586719952	-2.52589073472	-3.74049533352	292.575502507	-0.564715960319	-5.3276216045	3.23893017238	4	53.9851159185	7	2
2011-04-04_15-44-25_954	0.884352520562	0.272445449028	0.23054787191	3.42840398045	-36.0471330427	7.6404117476	2.87820194231	17	7.5681268553	23	1
2011-04-04_15-45-56_207	4.78188060119	-2.31257142589	-5.1898484212	318.550164795	8.60323942759	-2.24785736375	2.71203390373	21	3.37630040972	23	1
2011-04-04_15-48-20_408	14.5553263056	2.38897675432	-13.1300433034	315.601009325	13.6601841316	5.02178525818	1.12796409404	25	12.2620659701	30	1
2011-04-04_15-46-55_124	-33.1639254556	17.24845352	-3.1207371572	438.758851791	19.9744848794	73.096102879	144.385615894	28	144.385615894	28	0
2011-04-04_15-50-32_242	-1.71482441991	3.79451590412	-5.46859354054	376.604434804	31.4273226055	0.799030806847	0.589640887679	8	35.5589705073	10	1
2011-04-05_12-21-23_204	0.11904451546	-1.41061049087	-3.63062099022	8.78970573008	-10.8127143038	1.16748921955	2.96172372573	20	37.1658585004	36	2
2011-04-05_12-22-32_580	3.43835867197	-11.0840418376	-5.08376298593	-1.53052395451	-48.3093492426	20.41953179	5.36100096775	8	17.9699661381	12	1
2011-04-04_15-49-49_826	-2.83394712582	-1.3072857075	-7.12302108293	28.6797551012	-7.0632144967	8.12561927142	4.15728065965	8	19.4147764487	10	2
2011-04-05_12-24-48_713	0.0814139234348	-0.319373825053	-0.179076199743	13.3516592902	-24.845320836	1.68141397569	4.73324230648	51	8.84228642076	70	1
2011-04-04_15-47-38_651	0.409410787884	3.40633088139	0.926662970034	118.057631917	5.7723036242	-98.5889480679	6.14605442103	10	55.2557186563	30	3
2011-04-05_12-23-52_682	2.22027092179	-1.60594059336	-5.04681685894	348.011954571	-2.98164238599	0.187262204979	3.38370221857	67	22.6894945226	129	1
2011-04-05_12-25-16_732	4.61875484645	-1.71547985161	-3.51032888227	308.139915178	-1.2472577299	-3.55719735167	5.62755438094	22	13.5479692831	32	2
2011-04-05_12-26-05_633	-0.0515043905201	0.788894814861	0.638580462427	346.406124586	-20.2343623766	0.590294178611	4.88182188036	56	11.3820762377	81	2
2011-04-05_12-26-25_665	0.290771895749	0.706178178598	0.667181919851	5.97312386229	-25.8871540031	7.96029300646	2.7594668262	16	15.0726711201	20	1
2011-04-05_12-26-42_402	9.0247263872	-1.3449205132	-6.8344825713	314.738043435	3.67559797083	2.54461797072	3.14573081053	36	18.2334925332	57	2
